District_Name,Taluka,Latitude,Longitude,Elevation_m,Agro_Climatic_Zone,Dominant_Soil_Reaction,Crop_Year,Season,Crop,Crop_Type,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Diurnal_Temp_Range_C,Relative_Humidity_pct,Total_Rainfall_mm,Solar_Radiation_MJ_m2_day,Wind_Speed_m_s,Soil_Moisture_Topsoil_frac,Soil_Moisture_Rootzone_frac,Soil_Fertility_Index_Score,Soil_N_Low_pct,Soil_N_Medium_pct,Soil_N_High_pct,Soil_P_Low_pct,Soil_P_Medium_pct,Soil_P_High_pct,Soil_K_Low_pct,Soil_K_Medium_pct,Soil_K_High_pct,Soil_OC_Low_pct,Soil_OC_Medium_pct,Soil_OC_High_pct,Soil_pH_Acidic_pct,Soil_pH_Neutral_pct,Soil_pH_Alkaline_pct,Soil_EC_NonSaline_pct,Soil_EC_Saline_pct,Soil_S_Sufficient_pct,Soil_Fe_Sufficient_pct,Soil_Zn_Sufficient_pct,Soil_Cu_Sufficient_pct,Soil_B_Sufficient_pct,Soil_Mn_Sufficient_pct,District_Area_ha,District_Production_t,District_Yield_t_per_ha
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Kharif,Small Millets,Cereals,24.42,32.49,20.55,11.94,83.96,607.98,16.79,4.37,0.698,0.718,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,5000.0,2900.0,0.58
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Kharif,Soyabean,Oilseeds,24.42,32.49,20.55,11.94,83.96,607.98,16.79,4.37,0.698,0.718,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,68200.0,133800.0,1.962
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Kharif,Urad,Pulses,24.42,32.49,20.55,11.94,83.96,607.98,16.79,4.37,0.698,0.718,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2400.0,900.0,0.375
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Rabi,Gram,Pulses,24.68,35.46,14.44,21.02,49.37,69.93,20.55,2.06,0.31,0.537,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,11700.0,9200.0,0.786
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Rabi,Jowar,Cereals,24.68,35.46,14.44,21.02,49.37,69.93,20.55,2.06,0.31,0.537,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,10400.0,14400.0,1.385
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Rabi,Maize,Cereals,24.68,35.46,14.44,21.02,49.37,69.93,20.55,2.06,0.31,0.537,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,5500.0,10500.0,1.909
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Rabi,Other Rabi Pulses,Pulses,24.68,35.46,14.44,21.02,49.37,69.93,20.55,2.06,0.31,0.537,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2800.0,1600.0,0.571
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Rabi,Small Millets,Cereals,24.68,35.46,14.44,21.02,49.37,69.93,20.55,2.06,0.31,0.537,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,100.0,0.0,0.0
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Rabi,Sunflower,Oilseeds,24.68,35.46,14.44,21.02,49.37,69.93,20.55,2.06,0.31,0.537,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,300.0,100.0,0.333
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Rabi,Wheat,Cereals,24.68,35.46,14.44,21.02,49.37,69.93,20.55,2.06,0.31,0.537,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,8600.0,17400.0,2.023
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Summer,Groundnut,Oilseeds,29.93,41.77,18.94,22.84,49.2,33.54,25.59,3.1,0.255,0.51,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2800.0,7500.0,2.679
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Summer,Rice,Cereals,29.93,41.77,18.94,22.84,49.2,33.54,25.59,3.1,0.255,0.51,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,700.0,2200.0,3.143
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Summer,Sunflower,Oilseeds,29.93,41.77,18.94,22.84,49.2,33.54,25.59,3.1,0.255,0.51,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,300.0,400.0,1.333
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Whole Year,Banana,Fruits,25.57,35.54,17.16,18.39,61.05,721.56,19.89,2.99,0.438,0.592,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,500.0,23530.0,47.06
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Whole Year,Grapes,Fruits,25.57,35.54,17.16,18.39,61.05,721.56,19.89,2.99,0.438,0.592,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,87.0,2079.0,23.897
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Whole Year,Mango,Fruits,25.57,35.54,17.16,18.39,61.05,721.56,19.89,2.99,0.438,0.592,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,4907.0,9070.0,1.848
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Whole Year,Onion,Vegetable,25.57,35.54,17.16,18.39,61.05,721.56,19.89,2.99,0.438,0.592,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,130.0,1290.0,9.923
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Whole Year,Sugarcane,Sugar,25.57,35.54,17.16,18.39,61.05,721.56,19.89,2.99,0.438,0.592,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,86900.0,4918400.0,56.598
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2003,Whole Year,Tomato,Vegetable,25.57,35.54,17.16,18.39,61.05,721.56,19.89,2.99,0.438,0.592,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,795.0,2677.0,3.367
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Arhar/Tur,Pulses,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,3200.0,1400.0,0.438
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Cotton(Lint),Fiber Crops,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,100.0,100.0,1.0
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Groundnut,Oilseeds,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,66000.0,109500.0,1.659
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Jowar,Cereals,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,8000.0,17200.0,2.15
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Maize,Cereals,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2500.0,5900.0,2.36
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Moong(Green Gram),Pulses,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2900.0,1300.0,0.448
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Niger Seed,Oilseeds,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2300.0,700.0,0.304
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Other Cereals,Cereals,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,4600.0,3500.0,0.761
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Other Kharif Pulses,Pulses,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,4400.0,2400.0,0.545
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Ragi,Cereals,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,23800.0,30400.0,1.277
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Rice,Cereals,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,110500.0,279100.0,2.526
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Small Millets,Cereals,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,4600.0,3500.0,0.761
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Soyabean,Oilseeds,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,74700.0,115900.0,1.552
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Sunflower,Oilseeds,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,100.0,100.0,1.0
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Kharif,Urad,Pulses,23.7,30.19,20.14,10.05,86.54,828.5,16.2,4.34,0.792,0.782,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2500.0,1500.0,0.6
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Rabi,Gram,Pulses,23.99,35.24,13.25,21.99,50.66,41.4,20.66,2.3,0.345,0.555,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,10700.0,9400.0,0.879
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Rabi,Jowar,Cereals,23.99,35.24,13.25,21.99,50.66,41.4,20.66,2.3,0.345,0.555,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,11800.0,18000.0,1.525
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Rabi,Maize,Cereals,23.99,35.24,13.25,21.99,50.66,41.4,20.66,2.3,0.345,0.555,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,6100.0,17300.0,2.836
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Rabi,Other Rabi Pulses,Pulses,23.99,35.24,13.25,21.99,50.66,41.4,20.66,2.3,0.345,0.555,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2100.0,900.0,0.429
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Rabi,Sunflower,Oilseeds,23.99,35.24,13.25,21.99,50.66,41.4,20.66,2.3,0.345,0.555,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,200.0,100.0,0.5
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Rabi,Wheat,Cereals,23.99,35.24,13.25,21.99,50.66,41.4,20.66,2.3,0.345,0.555,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,9200.0,19400.0,2.109
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Summer,Groundnut,Oilseeds,28.4,41.43,19.7,21.73,57.78,111.18,23.89,3.09,0.35,0.52,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,3000.0,7200.0,2.4
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Summer,Maize,Cereals,28.4,41.43,19.7,21.73,57.78,111.18,23.89,3.09,0.35,0.52,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,700.0,1300.0,1.857
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Summer,Rice,Cereals,28.4,41.43,19.7,21.73,57.78,111.18,23.89,3.09,0.35,0.52,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,600.0,2200.0,3.667
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Summer,Sunflower,Oilseeds,28.4,41.43,19.7,21.73,57.78,111.18,23.89,3.09,0.35,0.52,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,500.0,800.0,1.6
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2004,Whole Year,Sugarcane,Sugar,24.73,34.49,17.09,17.4,63.61,979.78,19.77,3.09,0.492,0.625,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,76300.0,6529400.0,85.575
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Arhar/Tur,Pulses,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,3100.0,1100.0,0.355
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Castor Seed,Oilseeds,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,200.0,100.0,0.5
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Cotton(Lint),Fiber Crops,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,100.0,100.0,1.0
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Groundnut,Oilseeds,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,64300.0,77900.0,1.212
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Jowar,Cereals,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,8000.0,9500.0,1.188
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Maize,Cereals,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2900.0,5700.0,1.966
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Moong(Green Gram),Pulses,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,2600.0,1200.0,0.462
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Niger Seed,Oilseeds,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,1700.0,500.0,0.294
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Other Kharif Pulses,Pulses,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,4700.0,1700.0,0.362
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Ragi,Cereals,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,24200.0,32200.0,1.331
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Rice,Cereals,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,108300.0,246100.0,2.272
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Sesamum,Oilseeds,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,100.0,100.0,1.0
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Small Millets,Cereals,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,4900.0,1800.0,0.367
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Soyabean,Oilseeds,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,70100.0,67100.0,0.957
Kolhapur,Hatkanangle,16.7467,74.3559,566.0,Plain / Assured Rainfall Zone,Neutral Loamy,2005,Kharif,Sunflower,Oilseeds,24.07,30.58,20.61,9.97,87.69,1232.01,15.22,4.46,0.82,0.82,2.128,77.53,20.62,1.85,7.46,19.85,72.68,25.46,43.15,31.39,11.42,21.58,67.01,1.16,97.8,1.04,98.41,1.59,89.9,36.59,46.25,82.85,94.6,92.6,200.0,100.0,0.5
