District_Name,Crop_Year,Season,Crop,Crop_Type,Area_ha,Production_t,Yield_t_per_ha,Temperature_C,Humidity_pct,Rainfall_mm
Gondia,2020,Kharif,Maize,Cereals,8.33,28.46,3.417,27.377499999999998,82.8625,1265.3799999999999
Gondia,2020,Kharif,Moong(Green Gram),Pulses,7.07,2.4,0.339,27.377499999999998,82.8625,1265.3799999999999
Gondia,2020,Kharif,Other Kharif Pulses,Pulses,439.5,310.73,0.707,27.377499999999998,82.8625,1265.3799999999999
Gondia,2020,Kharif,Other Oilseeds,Oilseeds,1.0,0.29,0.29,27.377499999999998,82.8625,1265.3799999999999
Gondia,2020,Kharif,Rice,Cereals,152861.58,300671.33,1.967,27.377499999999998,82.8625,1265.3799999999999
Gondia,2020,Kharif,Sesamum,Oilseeds,1334.7,264.8,0.198,27.377499999999998,82.8625,1265.3799999999999
Gondia,2020,Kharif,Urad,Pulses,25.87,7.56,0.292,27.377499999999998,82.8625,1265.3799999999999
Gondia,2020,Rabi,Gram,Pulses,7229.59,5143.47,0.711,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Jowar,Cereals,89.6,29.76,0.332,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Linseed,Oilseeds,2283.07,453.43,0.199,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Maize,Cereals,561.0,723.65,1.29,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Other Cereals,Cereals,12.5,3.2,0.256,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Other Oilseeds,Oilseeds,535.05,203.32,0.38,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Other Rabi Pulses,Pulses,9766.65,4551.26,0.466,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Sesamum,Oilseeds,66.17,9.3,0.141,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Sunflower,Oilseeds,7.0,4.19,0.599,22.875,51.78833333333333,114.61
Gondia,2020,Rabi,Wheat,Cereals,2635.42,2008.73,0.762,22.875,51.78833333333333,114.61
Gondia,2020,Summer,Maize,Cereals,375.76,343.73,0.915,33.215,31.48,164.34
Gondia,2020,Summer,Other Summer Pulses,Pulses,17.0,6.55,0.385,33.215,31.48,164.34
Gondia,2020,Summer,Rice,Cereals,52759.76,172014.62,3.26,33.215,31.48,164.34
Gondia,2021,Kharif,Arhar/Tur,Pulses,5860.254,6990.698,1.193,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Kharif,Cotton(Lint),Fiber Crops,8.0,22.0,2.75,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Kharif,Groundnut,Oilseeds,2.0,2.207,1.104,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Kharif,Maize,Cereals,2.889,8.527,2.952,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Kharif,Moong(Green Gram),Pulses,4.933,2.439,0.494,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Kharif,Other Kharif Pulses,Pulses,125.0,71.75,0.574,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Kharif,Rice,Cereals,153446.3,310499.371,2.024,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Kharif,Sesamum,Oilseeds,1291.551,176.555,0.137,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Kharif,Urad,Pulses,30.661,12.151,0.396,27.425000000000004,82.17750000000001,1023.8199999999999
Gondia,2021,Rabi,Gram,Pulses,7235.06,4290.029,0.593,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Jowar,Cereals,149.8,121.2,0.809,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Linseed,Oilseeds,2065.34,420.297,0.204,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Maize,Cereals,895.25,1948.512,2.177,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Other Cereals,Cereals,16.3,7.106,0.436,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Other Oilseeds,Oilseeds,833.3,316.654,0.38,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Other Rabi Pulses,Pulses,9002.5,4249.18,0.472,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Safflower,Oilseeds,323.5,265.852,0.822,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Sesamum,Oilseeds,34.56,16.848,0.487,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Rabi,Wheat,Cereals,2415.72,2930.003,1.213,22.298333333333332,57.833333333333336,122.75000000000003
Gondia,2021,Summer,Groundnut,Oilseeds,9.0,16.953,1.884,32.435,31.150000000000002,67.54
Gondia,2021,Summer,Maize,Cereals,375.76,217.941,0.58,32.435,31.150000000000002,67.54
Gondia,2021,Summer,Moong(Green Gram),Pulses,482.7,88.909,0.184,32.435,31.150000000000002,67.54
Gondia,2021,Summer,Rice,Cereals,57946.99,191291.127,3.301,32.435,31.150000000000002,67.54
Gondia,2021,Summer,Sesamum,Oilseeds,11.0,2.112,0.192,32.435,31.150000000000002,67.54
Gondia,2022,Kharif,Arhar/Tur,Pulses,5785.0,6344.0,1.097,27.9025,79.575,1453.25
Gondia,2022,Kharif,Maize,Cereals,3.0,9.0,3.0,27.9025,79.575,1453.25
Gondia,2022,Kharif,Moong(Green Gram),Pulses,5.16,1.953,0.378,27.9025,79.575,1453.25
Gondia,2022,Kharif,Other Kharif Pulses,Pulses,83.5,45.584,0.546,27.9025,79.575,1453.25
Gondia,2022,Kharif,Rice,Cereals,190841.17,489692.62,2.566,27.9025,79.575,1453.25
Gondia,2022,Kharif,Sesamum,Oilseeds,920.01,204.808,0.223,27.9025,79.575,1453.25
Gondia,2022,Kharif,Urad,Pulses,24.45,11.273,0.461,27.9025,79.575,1453.25
Gondia,2022,Rabi,Gram,Pulses,7283.59,5660.005,0.777,22.505,53.915,129.89
Gondia,2022,Rabi,Jowar,Cereals,356.7,321.601,0.902,22.505,53.915,129.89
Gondia,2022,Rabi,Linseed,Oilseeds,1550.03,116.562,0.075,22.505,53.915,129.89
Gondia,2022,Rabi,Maize,Cereals,1853.8,3664.857,1.977,22.505,53.915,129.89
Gondia,2022,Rabi,Other Cereals,Cereals,4.5,1.746,0.388,22.505,53.915,129.89
Gondia,2022,Rabi,Other Oilseeds,Oilseeds,1506.34,518.181,0.344,22.505,53.915,129.89
Gondia,2022,Rabi,Other Rabi Pulses,Pulses,8421.41,4040.003,0.48,22.505,53.915,129.89
Gondia,2022,Rabi,Safflower,Oilseeds,565.8,495.605,0.876,22.505,53.915,129.89
Gondia,2022,Rabi,Sesamum,Oilseeds,26.26,8.797,0.335,22.505,53.915,129.89
Gondia,2022,Rabi,Wheat,Cereals,2603.49,2911.743,1.118,22.505,53.915,129.89
Gondia,2022,Summer,Maize,Cereals,556.12,530.844,0.955,35.49,22.5,8.639999999999999
Gondia,2022,Summer,Moong(Green Gram),Pulses,87.0,16.025,0.184,35.49,22.5,8.639999999999999
Gondia,2022,Summer,Rice,Cereals,75331.09,237997.279,3.159,35.49,22.5,8.639999999999999
Gondia,2022,Summer,Sesamum,Oilseeds,2.0,0.4,0.2,35.49,22.5,8.639999999999999
Gondia,2022,Summer,Soyabean,Oilseeds,6.0,3.6,0.6,35.49,22.5,8.639999999999999
Gondia,2022,Summer,Sunflower,Oilseeds,8.0,7.0,0.875,35.49,22.5,8.639999999999999
Gondia,2022,Whole Year,Sugarcane,Sugar,1728.0,105632.64,61.13,26.22083333333333,59.2425,1603.28
Hingoli,1999,Kharif,Arhar/Tur,Pulses,26000.0,13400.0,0.515,26.415,76.68249999999999,687.68
Hingoli,1999,Kharif,Cotton(Lint),Fiber Crops,113500.0,97100.0,0.856,26.415,76.68249999999999,687.68
Hingoli,1999,Kharif,Groundnut,Oilseeds,100.0,100.0,1.0,26.415,76.68249999999999,687.68
Hingoli,1999,Kharif,Niger Seed,Oilseeds,100.0,0.0,0.0,26.415,76.68249999999999,687.68
Hingoli,1999,Kharif,Sesamum,Oilseeds,1900.0,400.0,0.211,26.415,76.68249999999999,687.68
Hingoli,1999,Kharif,Soyabean,Oilseeds,15700.0,22100.0,1.408,26.415,76.68249999999999,687.68
Hingoli,1999,Kharif,Sunflower,Oilseeds,1100.0,600.0,0.545,26.415,76.68249999999999,687.68
Hingoli,1999,Kharif,Urad,Pulses,18400.0,4900.0,0.266,26.415,76.68249999999999,687.68
Hingoli,1999,Rabi,Linseed,Oilseeds,1000.0,400.0,0.4,22.65833333333333,46.07666666666666,131.62
Hingoli,1999,Rabi,Safflower,Oilseeds,19900.0,5600.0,0.281,22.65833333333333,46.07666666666666,131.62
Hingoli,1999,Rabi,Sunflower,Oilseeds,8700.0,4900.0,0.563,22.65833333333333,46.07666666666666,131.62
Hingoli,1999,Summer,Groundnut,Oilseeds,5000.0,6600.0,1.32,33.62,24.78,31.61
Hingoli,1999,Summer,Sunflower,Oilseeds,300.0,200.0,0.667,33.62,24.78,31.61
Hingoli,1999,Whole Year,Sugarcane,Sugar,20800.0,1614000.0,77.596,25.914999999999996,54.31833333333332,836.32
Hingoli,2000,Kharif,Arhar/Tur,Pulses,26600.0,12200.0,0.459,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Bajra,Cereals,400.0,200.0,0.5,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Castor Seed,Oilseeds,600.0,200.0,0.333,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Cotton(Lint),Fiber Crops,104300.0,52500.0,0.503,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Jowar,Cereals,84100.0,108000.0,1.284,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Maize,Cereals,200.0,200.0,1.0,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Moong(Green Gram),Pulses,24500.0,6600.0,0.269,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Niger Seed,Oilseeds,100.0,10.0,0.1,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Other Kharif Pulses,Pulses,100.0,100.0,1.0,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Rice,Cereals,14700.0,8900.0,0.605,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Sesamum,Oilseeds,2000.0,400.0,0.2,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Small Millets,Cereals,600.0,400.0,0.667,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Soyabean,Oilseeds,20400.0,24500.0,1.201,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Sunflower,Oilseeds,1200.0,600.0,0.5,26.4525,77.14750000000001,654.81
Hingoli,2000,Kharif,Urad,Pulses,19600.0,6800.0,0.347,26.4525,77.14750000000001,654.81
Hingoli,2000,Rabi,Gram,Pulses,17900.0,9200.0,0.514,24.861666666666665,32.76,47.11
Hingoli,2000,Rabi,Jowar,Cereals,19200.0,11800.0,0.615,24.861666666666665,32.76,47.11
Hingoli,2000,Rabi,Linseed,Oilseeds,1300.0,400.0,0.308,24.861666666666665,32.76,47.11
Hingoli,2000,Rabi,Maize,Cereals,100.0,100.0,1.0,24.861666666666665,32.76,47.11
Hingoli,2000,Rabi,Other Rabi Pulses,Pulses,700.0,200.0,0.286,24.861666666666665,32.76,47.11
Hingoli,2000,Rabi,Rapeseed &Mustard,Oilseeds,300.0,100.0,0.333,24.861666666666665,32.76,47.11
Hingoli,2000,Rabi,Safflower,Oilseeds,21300.0,6600.0,0.31,24.861666666666665,32.76,47.11
Hingoli,2000,Rabi,Sunflower,Oilseeds,8600.0,4300.0,0.5,24.861666666666665,32.76,47.11
Hingoli,2000,Rabi,Wheat,Cereals,34800.0,54600.0,1.569,24.861666666666665,32.76,47.11
Hingoli,2000,Summer,Groundnut,Oilseeds,3900.0,3400.0,0.872,33.36,28.79,88.01
Hingoli,2000,Summer,Sunflower,Oilseeds,1300.0,700.0,0.538,33.36,28.79,88.01
Hingoli,2000,Whole Year,Sugarcane,Sugar,15800.0,1059200.0,67.038,26.44416666666667,47.14166666666666,792.28
Hingoli,2001,Kharif,Arhar/Tur,Pulses,24700.0,19200.0,0.777,26.69,74.5575,606.37
Hingoli,2001,Kharif,Bajra,Cereals,400.0,200.0,0.5,26.69,74.5575,606.37
Hingoli,2001,Kharif,Castor Seed,Oilseeds,500.0,100.0,0.2,26.69,74.5575,606.37
Hingoli,2001,Kharif,Cotton(Lint),Fiber Crops,93500.0,97400.0,1.042,26.69,74.5575,606.37
Hingoli,2001,Kharif,Jowar,Cereals,77100.0,96400.0,1.25,26.69,74.5575,606.37
Hingoli,2001,Kharif,Maize,Cereals,200.0,400.0,2.0,26.69,74.5575,606.37
Hingoli,2001,Kharif,Moong(Green Gram),Pulses,25100.0,12000.0,0.478,26.69,74.5575,606.37
Hingoli,2001,Kharif,Niger Seed,Oilseeds,100.0,100.0,1.0,26.69,74.5575,606.37
Hingoli,2001,Kharif,Rice,Cereals,14500.0,9700.0,0.669,26.69,74.5575,606.37
Hingoli,2001,Kharif,Sesamum,Oilseeds,2000.0,600.0,0.3,26.69,74.5575,606.37
Hingoli,2001,Kharif,Small Millets,Cereals,300.0,200.0,0.667,26.69,74.5575,606.37
Hingoli,2001,Kharif,Soyabean,Oilseeds,25200.0,35100.0,1.393,26.69,74.5575,606.37
Hingoli,2001,Kharif,Sunflower,Oilseeds,1700.0,1000.0,0.588,26.69,74.5575,606.37
Hingoli,2001,Kharif,Urad,Pulses,20500.0,12500.0,0.61,26.69,74.5575,606.37
Hingoli,2001,Rabi,Gram,Pulses,21600.0,12400.0,0.574,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Jowar,Cereals,21200.0,11400.0,0.538,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Linseed,Oilseeds,1400.0,700.0,0.5,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Maize,Cereals,100.0,200.0,2.0,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Other Rabi Pulses,Pulses,900.0,500.0,0.556,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Rapeseed &Mustard,Oilseeds,500.0,100.0,0.2,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Safflower,Oilseeds,22000.0,8400.0,0.382,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Small Millets,Cereals,200.0,100.0,0.5,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Sunflower,Oilseeds,9500.0,5500.0,0.579,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Rabi,Wheat,Cereals,40800.0,64800.0,1.588,23.895,45.56666666666667,160.60999999999999
Hingoli,2001,Summer,Groundnut,Oilseeds,4200.0,5700.0,1.357,33.76,27.855,26.57
Hingoli,2001,Summer,Maize,Cereals,100.0,100.0,1.0,33.76,27.855,26.57
Hingoli,2001,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,33.76,27.855,26.57
Hingoli,2001,Whole Year,Sugarcane,Sugar,16400.0,1274500.0,77.713,26.484166666666667,51.5975,804.67
Hingoli,2002,Kharif,Arhar/Tur,Pulses,27000.0,18400.0,0.681,26.9075,74.755,667.9
Hingoli,2002,Kharif,Bajra,Cereals,600.0,500.0,0.833,26.9075,74.755,667.9
Hingoli,2002,Kharif,Castor Seed,Oilseeds,200.0,10.0,0.05,26.9075,74.755,667.9
Hingoli,2002,Kharif,Cotton(Lint),Fiber Crops,83200.0,86800.0,1.043,26.9075,74.755,667.9
Hingoli,2002,Kharif,Groundnut,Oilseeds,200.0,100.0,0.5,26.9075,74.755,667.9
Hingoli,2002,Kharif,Jowar,Cereals,72600.0,112200.0,1.545,26.9075,74.755,667.9
Hingoli,2002,Kharif,Maize,Cereals,600.0,1000.0,1.667,26.9075,74.755,667.9
Hingoli,2002,Kharif,Moong(Green Gram),Pulses,29800.0,17200.0,0.577,26.9075,74.755,667.9
Hingoli,2002,Kharif,Niger Seed,Oilseeds,600.0,100.0,0.167,26.9075,74.755,667.9
Hingoli,2002,Kharif,Other Kharif Pulses,Pulses,700.0,100.0,0.143,26.9075,74.755,667.9
Hingoli,2002,Kharif,Rice,Cereals,15900.0,9300.0,0.585,26.9075,74.755,667.9
Hingoli,2002,Kharif,Sesamum,Oilseeds,2100.0,600.0,0.286,26.9075,74.755,667.9
Hingoli,2002,Kharif,Small Millets,Cereals,100.0,100.0,1.0,26.9075,74.755,667.9
Hingoli,2002,Kharif,Soyabean,Oilseeds,32000.0,48600.0,1.519,26.9075,74.755,667.9
Hingoli,2002,Kharif,Sunflower,Oilseeds,1700.0,1200.0,0.706,26.9075,74.755,667.9
Hingoli,2002,Kharif,Urad,Pulses,23200.0,13900.0,0.599,26.9075,74.755,667.9
Hingoli,2002,Rabi,Gram,Pulses,26500.0,18600.0,0.702,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Jowar,Cereals,21900.0,15100.0,0.689,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Linseed,Oilseeds,1500.0,400.0,0.267,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Maize,Cereals,100.0,100.0,1.0,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Other Rabi Pulses,Pulses,600.0,300.0,0.5,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Rapeseed &Mustard,Oilseeds,400.0,100.0,0.25,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Safflower,Oilseeds,26100.0,9400.0,0.36,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Small Millets,Cereals,400.0,200.0,0.5,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Sunflower,Oilseeds,11400.0,6700.0,0.588,25.13,38.115,72.52000000000001
Hingoli,2002,Rabi,Wheat,Cereals,43500.0,67300.0,1.547,25.13,38.115,72.52000000000001
Hingoli,2002,Summer,Groundnut,Oilseeds,5100.0,6600.0,1.294,34.405,25.810000000000002,37.36
Hingoli,2002,Summer,Maize,Cereals,100.0,100.0,1.0,34.405,25.810000000000002,37.36
Hingoli,2002,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,34.405,25.810000000000002,37.36
Hingoli,2002,Whole Year,Sugarcane,Sugar,16300.0,1230000.0,75.46,27.104166666666668,48.22416666666666,759.82
Hingoli,2003,Kharif,Arhar/Tur,Pulses,25500.0,22500.0,0.882,26.93,76.1875,656.44
Hingoli,2003,Kharif,Bajra,Cereals,1100.0,700.0,0.636,26.93,76.1875,656.44
Hingoli,2003,Kharif,Cotton(Lint),Fiber Crops,72500.0,111900.0,1.543,26.93,76.1875,656.44
Hingoli,2003,Kharif,Groundnut,Oilseeds,400.0,100.0,0.25,26.93,76.1875,656.44
Hingoli,2003,Kharif,Jowar,Cereals,71000.0,107900.0,1.52,26.93,76.1875,656.44
Hingoli,2003,Kharif,Maize,Cereals,800.0,300.0,0.375,26.93,76.1875,656.44
Hingoli,2003,Kharif,Moong(Green Gram),Pulses,20500.0,12600.0,0.615,26.93,76.1875,656.44
Hingoli,2003,Kharif,Niger Seed,Oilseeds,600.0,200.0,0.333,26.93,76.1875,656.44
Hingoli,2003,Kharif,Other Kharif Pulses,Pulses,800.0,300.0,0.375,26.93,76.1875,656.44
Hingoli,2003,Kharif,Other Oilseeds,Oilseeds,300.0,100.0,0.333,26.93,76.1875,656.44
Hingoli,2003,Kharif,Rice,Cereals,9500.0,4800.0,0.505,26.93,76.1875,656.44
Hingoli,2003,Kharif,Sesamum,Oilseeds,3000.0,800.0,0.267,26.93,76.1875,656.44
Hingoli,2003,Kharif,Small Millets,Cereals,100.0,100.0,1.0,26.93,76.1875,656.44
Hingoli,2003,Kharif,Soyabean,Oilseeds,117700.0,185500.0,1.576,26.93,76.1875,656.44
Hingoli,2003,Kharif,Sunflower,Oilseeds,400.0,300.0,0.75,26.93,76.1875,656.44
Hingoli,2003,Kharif,Urad,Pulses,17700.0,10800.0,0.61,26.93,76.1875,656.44
Hingoli,2003,Rabi,Gram,Pulses,28900.0,15600.0,0.54,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Jowar,Cereals,23200.0,16400.0,0.707,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Linseed,Oilseeds,700.0,100.0,0.143,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Maize,Cereals,200.0,300.0,1.5,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Other Rabi Pulses,Pulses,900.0,500.0,0.556,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Rapeseed &Mustard,Oilseeds,300.0,100.0,0.333,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Safflower,Oilseeds,27300.0,12600.0,0.462,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Small Millets,Cereals,400.0,200.0,0.5,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Sunflower,Oilseeds,12200.0,7500.0,0.615,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Rabi,Wheat,Cereals,39000.0,60900.0,1.562,24.338333333333335,45.56666666666667,56.05
Hingoli,2003,Summer,Groundnut,Oilseeds,2700.0,3200.0,1.185,34.355000000000004,22.93,15.0
Hingoli,2003,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,34.355000000000004,22.93,15.0
Hingoli,2003,Whole Year,Banana,Fruits,3100.0,164450.0,53.048,27.034166666666664,51.684999999999995,734.38
Hingoli,2003,Whole Year,Grapes,Fruits,12.0,163.0,13.583,27.034166666666664,51.684999999999995,734.38
Hingoli,2003,Whole Year,Sugarcane,Sugar,13800.0,807600.0,58.522,27.034166666666664,51.684999999999995,734.38
Hingoli,2003,Whole Year,Tomato,Vegetable,81.0,255.0,3.148,27.034166666666664,51.684999999999995,734.38
Hingoli,2004,Kharif,Arhar/Tur,Pulses,24500.0,17300.0,0.706,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Bajra,Cereals,800.0,400.0,0.5,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Castor Seed,Oilseeds,200.0,100.0,0.5,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Cotton(Lint),Fiber Crops,71300.0,65700.0,0.921,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Groundnut,Oilseeds,300.0,100.0,0.333,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Jowar,Cereals,66700.0,50100.0,0.751,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Maize,Cereals,500.0,500.0,1.0,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Moong(Green Gram),Pulses,18200.0,6200.0,0.341,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Niger Seed,Oilseeds,600.0,100.0,0.167,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Other Cereals,Cereals,300.0,100.0,0.333,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Other Kharif Pulses,Pulses,100.0,0.0,0.0,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Rice,Cereals,7800.0,1800.0,0.231,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Sesamum,Oilseeds,3300.0,600.0,0.182,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Small Millets,Cereals,300.0,100.0,0.333,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Soyabean,Oilseeds,129300.0,103500.0,0.8,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Sunflower,Oilseeds,500.0,100.0,0.2,27.1725,73.905,582.6400000000001
Hingoli,2004,Kharif,Urad,Pulses,15700.0,5600.0,0.357,27.1725,73.905,582.6400000000001
Hingoli,2004,Rabi,Gram,Pulses,27100.0,13700.0,0.506,24.06833333333334,44.705000000000005,118.14000000000001
Hingoli,2004,Rabi,Jowar,Cereals,22100.0,14000.0,0.633,24.06833333333334,44.705000000000005,118.14000000000001
Hingoli,2004,Rabi,Linseed,Oilseeds,700.0,300.0,0.429,24.06833333333334,44.705000000000005,118.14000000000001
Hingoli,2004,Rabi,Other Rabi Pulses,Pulses,500.0,300.0,0.6,24.06833333333334,44.705000000000005,118.14000000000001
Hingoli,2004,Rabi,Safflower,Oilseeds,28800.0,9900.0,0.344,24.06833333333334,44.705000000000005,118.14000000000001
Hingoli,2004,Rabi,Sunflower,Oilseeds,11100.0,5200.0,0.468,24.06833333333334,44.705000000000005,118.14000000000001
Hingoli,2004,Rabi,Wheat,Cereals,28500.0,39000.0,1.368,24.06833333333334,44.705000000000005,118.14000000000001
Hingoli,2004,Summer,Groundnut,Oilseeds,500.0,500.0,1.0,33.075,32.925,52.53
Hingoli,2004,Summer,Maize,Cereals,100.0,100.0,1.0,33.075,32.925,52.53
Hingoli,2004,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,33.075,32.925,52.53
Hingoli,2004,Whole Year,Sugarcane,Sugar,6900.0,424600.0,61.536,26.649999999999995,51.76916666666667,728.86
Hingoli,2005,Kharif,Arhar/Tur,Pulses,21900.0,19800.0,0.904,27.2125,75.975,901.48
Hingoli,2005,Kharif,Bajra,Cereals,300.0,100.0,0.333,27.2125,75.975,901.48
Hingoli,2005,Kharif,Castor Seed,Oilseeds,300.0,100.0,0.333,27.2125,75.975,901.48
Hingoli,2005,Kharif,Cotton(Lint),Fiber Crops,54300.0,72200.0,1.33,27.2125,75.975,901.48
Hingoli,2005,Kharif,Jowar,Cereals,56500.0,76400.0,1.352,27.2125,75.975,901.48
Hingoli,2005,Kharif,Maize,Cereals,500.0,400.0,0.8,27.2125,75.975,901.48
Hingoli,2005,Kharif,Moong(Green Gram),Pulses,18600.0,8800.0,0.473,27.2125,75.975,901.48
Hingoli,2005,Kharif,Niger Seed,Oilseeds,300.0,100.0,0.333,27.2125,75.975,901.48
Hingoli,2005,Kharif,Other Kharif Pulses,Pulses,300.0,100.0,0.333,27.2125,75.975,901.48
Hingoli,2005,Kharif,Rice,Cereals,4500.0,1500.0,0.333,27.2125,75.975,901.48
Hingoli,2005,Kharif,Sesamum,Oilseeds,1600.0,400.0,0.25,27.2125,75.975,901.48
Hingoli,2005,Kharif,Small Millets,Cereals,200.0,100.0,0.5,27.2125,75.975,901.48
Hingoli,2005,Kharif,Soyabean,Oilseeds,139500.0,180800.0,1.296,27.2125,75.975,901.48
Hingoli,2005,Kharif,Sunflower,Oilseeds,500.0,300.0,0.6,27.2125,75.975,901.48
Hingoli,2005,Kharif,Urad,Pulses,14600.0,7700.0,0.527,27.2125,75.975,901.48
Hingoli,2005,Rabi,Gram,Pulses,34100.0,24400.0,0.716,22.58666666666667,52.800000000000004,173.29000000000002
Hingoli,2005,Rabi,Jowar,Cereals,22600.0,13900.0,0.615,22.58666666666667,52.800000000000004,173.29000000000002
Hingoli,2005,Rabi,Linseed,Oilseeds,800.0,200.0,0.25,22.58666666666667,52.800000000000004,173.29000000000002
Hingoli,2005,Rabi,Maize,Cereals,300.0,600.0,2.0,22.58666666666667,52.800000000000004,173.29000000000002
Hingoli,2005,Rabi,Other Rabi Pulses,Pulses,500.0,500.0,1.0,22.58666666666667,52.800000000000004,173.29000000000002
Hingoli,2005,Rabi,Rapeseed &Mustard,Oilseeds,300.0,100.0,0.333,22.58666666666667,52.800000000000004,173.29000000000002
Hingoli,2005,Rabi,Safflower,Oilseeds,32500.0,14200.0,0.437,22.58666666666667,52.800000000000004,173.29000000000002
Hingoli,2005,Rabi,Small Millets,Cereals,300.0,100.0,0.333,22.58666666666667,52.800000000000004,173.29000000000002
